issue_d,addr_state,loan_amnt
2014-06,US.AZ,5086125
2014-06,US.CA,36235300
2014-06,US.CO,5246900
2014-06,US.CT,3959475
2014-06,US.DC,789075
2014-06,US.DE,767150
2014-06,US.FL,14172250
2014-06,US.GA,7484900
2014-06,US.HI,1384150
2014-06,US.IL,11048675
2014-06,US.IN,4743075
2014-06,US.KS,2356800
2014-06,US.KY,2607625
2014-06,US.LA,2707575
2014-06,US.MA,6460875
2014-06,US.MD,6516800
2014-06,US.MI,6898550
2014-06,US.MN,4064150
2014-06,US.MO,3441650
2014-06,US.MS,2165950
2014-06,US.MT,752775
2014-06,US.NC,6079675
2014-06,US.NH,1030050
2014-06,US.NJ,10888675
2014-06,US.NM,1107475
2014-06,US.NV,3474700
2014-06,US.NY,23230550
2014-06,US.OH,9224250
2014-06,US.OK,2241650
2014-06,US.OR,3211475
2014-06,US.PA,9327150
2014-06,US.RI,1281750
2014-06,US.SC,2671275
2014-06,US.SD,452500
2014-06,US.TN,4359325
2014-06,US.TX,19504975
2014-06,US.UT,1698725
2014-06,US.VA,9060350
2014-06,US.VT,653125
2014-06,US.WA,6305000
2014-06,US.WI,3676975
2014-06,US.WV,1380750
2014-06,US.WY,617275
2014-07,US.AK,1293725
2014-07,US.AL,5681650
2014-07,US.AR,3293725
2014-07,US.AZ,10517275
2014-07,US.CA,59380850
2014-07,US.CO,9454175
2014-07,US.CT,6172800
2014-07,US.DC,1269175
2014-07,US.DE,1351475
2014-07,US.FL,28170925
2014-07,US.GA,14682650
2014-07,US.HI,1860975
2014-07,US.IL,18877025
2014-07,US.IN,7995875
2014-07,US.KS,4353475
2014-07,US.KY,4705300
2014-07,US.LA,5740000
2014-07,US.MA,9992500
2014-07,US.MD,11242875
2014-07,US.MI,10558825
2014-07,US.MN,6954450
2014-07,US.MO,7189200
2014-07,US.MS,3599350
2014-07,US.MT,1145100
2014-07,US.NC,11650100
2014-07,US.NH,2043375
2014-07,US.NJ,16221325
2014-07,US.NM,2600050
2014-07,US.NV,5382875
2014-07,US.NY,32966150
2014-07,US.OH,14852975
2014-07,US.OK,4312000
2014-07,US.OR,4907825
2014-07,US.PA,14766750
2014-07,US.RI,1567050
2014-07,US.SC,5425500
2014-07,US.SD,787975
2014-07,US.TN,7886800
2014-07,US.TX,38545550
2014-07,US.UT,3220925
2014-07,US.VA,12540500
2014-07,US.VT,1001875
2014-07,US.WA,8663100
2014-07,US.WI,5086775
2014-07,US.WV,2038700
2014-07,US.WY,1093175
2014-08,US.AK,520300
2014-08,US.AL,3727900
2014-08,US.AR,1964550
2014-08,US.AZ,6004050
2014-08,US.CA,37187250
2014-08,US.CO,5530775
2014-08,US.CT,4190925
2014-08,US.DC,842250
2014-08,US.DE,763400
2014-08,US.FL,18424575
2014-08,US.GA,9470225
2014-08,US.HI,1384200
2014-08,US.IL,12456325
2014-08,US.IN,4677275
2014-08,US.KS,2081225
2014-08,US.KY,2714950
2014-08,US.LA,3220150
2014-08,US.MA,7513200
2014-08,US.MD,7125925
2014-08,US.MI,6359425
2014-08,US.MN,4570250
2014-08,US.MO,3915500
2014-08,US.MS,2237075
2014-08,US.MT,853800
2014-08,US.NC,8128125
2014-08,US.NH,1415900
2014-08,US.NJ,11769625
2014-08,US.NM,1550475
2014-08,US.NV,3652600
2014-08,US.NY,26288875
2014-08,US.OH,7980100
2014-08,US.OK,2336550
2014-08,US.OR,3273925
2014-08,US.PA,9584500
2014-08,US.RI,1322625
2014-08,US.SC,3828325
2014-08,US.SD,616350
2014-08,US.TN,4395925
2014-08,US.TX,24939675
2014-08,US.UT,2009175
2014-08,US.VA,8781700
2014-08,US.VT,782925
2014-08,US.WA,5805175
2014-08,US.WI,2972300
2014-08,US.WV,1400075
2014-08,US.WY,856550
2014-09,US.AK,335425
2014-09,US.AL,1856750
2014-09,US.AR,1365975
2014-09,US.AZ,3760175
2014-09,US.CA,24252650
2014-09,US.CO,3207650
2014-09,US.CT,2611525
2014-09,US.DC,646825
2014-09,US.DE,554125
2014-09,US.FL,10304675
2014-09,US.GA,4930850
2014-09,US.HI,1082725
2014-09,US.IL,6847550
2014-09,US.IN,2431475
2014-09,US.KS,1145375
2014-09,US.KY,1291375
2014-09,US.LA,2099275
2014-09,US.MA,3615050
2014-09,US.MD,4386325
2014-09,US.MI,3958950
2014-09,US.MN,2298500
2014-09,US.MO,3161125
2014-09,US.MS,904750
2014-09,US.MT,380850
2014-09,US.NC,3936050
2014-09,US.NH,734925
2014-09,US.NJ,6836650
2014-09,US.NM,987050
2014-09,US.NV,1809750
2014-09,US.NY,13134600
2014-09,US.OH,5040575
2014-09,US.OK,1354175
2014-09,US.OR,1972900
2014-09,US.PA,5340575
2014-09,US.RI,728275
2014-09,US.SC,1598825
2014-09,US.SD,343375
2014-09,US.TN,2371275
2014-09,US.TX,13821850
2014-09,US.UT,867700
2014-09,US.VA,4104400
2014-09,US.VT,311075
2014-09,US.WA,3766350
2014-09,US.WI,1772625
2014-09,US.WV,720125
2014-09,US.WY,461100
2014-10,US.AK,1306375
2014-10,US.AL,8045275
2014-10,US.AR,4201425
2014-10,US.AZ,12605475
2014-10,US.CA,79329875
2014-10,US.CO,12075300
2014-10,US.CT,8456850
2014-10,US.DC,1493050
2014-10,US.DE,1590875
2014-10,US.FL,36928450
2014-10,US.GA,17912775
2014-10,US.HI,3007300
2014-10,US.IL,24228875
2014-10,US.IN,9525000
2014-10,US.KS,4816950
2014-10,US.KY,5466125
2014-10,US.LA,6706375
2014-10,US.MA,14055675
2014-10,US.MD,13906650
2014-10,US.MI,13700850
2014-10,US.MN,9705675
2014-10,US.MO,8261050
2014-10,US.MS,3582600
2014-10,US.MT,1616725
2014-10,US.NC,15751750
2014-10,US.NH,2893750
2014-10,US.NJ,22599700
2014-10,US.NM,3511350
2014-10,US.NV,7476800
2014-10,US.NY,48091100
2014-10,US.OH,18584425
2014-10,US.OK,5241775
2014-10,US.OR,6989475
2014-10,US.PA,20352575
2014-10,US.RI,2317025
2014-10,US.SC,7900225
2014-10,US.SD,966400
2014-10,US.TN,9319450
2014-10,US.TX,48515450
2014-10,US.UT,4444950
2014-10,US.VA,17861100
2014-10,US.VT,1362075
2014-10,US.WA,12580800
2014-10,US.WI,7755625
2014-10,US.WV,3236425
2014-10,US.WY,1483175
2014-11,US.AK,1007225
2014-11,US.AL,4159025
2014-11,US.AR,3074500
2014-11,US.AZ,8856600
2014-11,US.CA,52642400
2014-11,US.CO,7461050
2014-11,US.CT,5692900
2014-11,US.DC,960150
2014-11,US.DE,911125
2014-11,US.FL,24845950
2014-11,US.GA,12422500
2014-11,US.HI,2382000
2014-11,US.IL,15189700
2014-11,US.IN,6327350
2014-11,US.KS,3148150
2014-11,US.KY,3691725
2014-11,US.LA,3953250
2014-11,US.MA,9715625
2014-11,US.MD,8947575
2014-11,US.MI,9762200
2014-11,US.MN,7217575
2014-11,US.MO,5814225
2014-11,US.MS,2361525
2014-11,US.MT,1102700
2014-11,US.NC,10643950
2014-11,US.NH,1612225
2014-11,US.NJ,13873075
2014-11,US.NM,1858800
2014-11,US.NV,5256950
2014-11,US.NY,32071600
2014-11,US.OH,12632850
2014-11,US.OK,3084175
2014-11,US.OR,4102500
2014-11,US.PA,12825450
2014-11,US.RI,1864600
2014-11,US.SC,5003400
2014-11,US.SD,742550
2014-11,US.TN,6315675
2014-11,US.TX,29039475
2014-11,US.UT,2577075
2014-11,US.VA,12473375
2014-11,US.VT,887600
2014-11,US.WA,7234275
2014-11,US.WI,4953425
2014-11,US.WV,2156775
2014-11,US.WY,609825
2014-12,US.AK,516925
2014-12,US.AL,1975075
2014-12,US.AR,1095300
2014-12,US.AZ,3755950
2014-12,US.CA,21981150
2014-12,US.CO,3315250
2014-12,US.CT,2374225
2014-12,US.DC,359600
2014-12,US.DE,481925
2014-12,US.FL,10888325
2014-12,US.GA,5330550
2014-12,US.HI,918575
2014-12,US.IL,6930450
2014-12,US.IN,2407125
2014-12,US.KS,1335350
2014-12,US.KY,1544325
2014-12,US.LA,1475650
2014-12,US.MA,4109775
2014-12,US.MD,4065200
2014-12,US.MI,3902650
2014-12,US.MN,2844500
2014-12,US.MO,2296600
2014-12,US.MS,1051325
2014-12,US.MT,526725
2014-12,US.NC,3984600
2014-12,US.NH,731650
2014-12,US.NJ,6965525
2014-12,US.NM,1129875
2014-12,US.NV,1962250
2014-12,US.NY,14356925
2014-12,US.OH,4602300
2014-12,US.OK,1189700
2014-12,US.OR,1402575
2014-12,US.PA,6153725
2014-12,US.RI,650125
2014-12,US.SC,1752750
2014-12,US.SD,235275
2014-12,US.TN,1698125
2014-12,US.TX,13852675
2014-12,US.UT,881900
2014-12,US.VA,4988400
2014-12,US.VT,238200
2014-12,US.WA,3258125
2014-12,US.WI,1912425
2014-12,US.WV,709975
2014-12,US.WY,251950
2015-01,US.AK,1592875
2015-01,US.AL,6303975
2015-01,US.AR,3957125
2015-01,US.AZ,12682950
2015-01,US.CA,77828550
2015-01,US.CO,12139900
2015-01,US.CT,7029450
2015-01,US.DC,1330400
2015-01,US.DE,1433425
2015-01,US.FL,32150325
2015-01,US.GA,17482350
2015-01,US.HI,3038300
2015-01,US.IL,21430100
2015-01,US.IN,9074325
2015-01,US.KS,5171250
2015-01,US.KY,5125300
2015-01,US.LA,6950125
2015-01,US.MA,11635650
2015-01,US.MD,13110575
2015-01,US.MI,14443925
2015-01,US.MN,11084450
2015-01,US.MO,8683000
2015-01,US.MS,3136900
2015-01,US.MT,1397050
2015-01,US.NC,15598575
2015-01,US.NH,2491950
2015-01,US.NJ,18728725
2015-01,US.NM,3239775
2015-01,US.NV,7571100
2015-01,US.NY,40259650
2015-01,US.OH,16987000
2015-01,US.OK,5039375
2015-01,US.OR,6409075
2015-01,US.PA,18910900
2015-01,US.RI,2313825
2015-01,US.SC,5995250
2015-01,US.SD,1135050
2015-01,US.TN,7997425
2015-01,US.TX,47031975
2015-01,US.UT,3546050
2015-01,US.VA,16337575
2015-01,US.VT,866775
2015-01,US.WA,12676325
2015-01,US.WI,7706600
2015-01,US.WV,2691925
2015-01,US.WY,1385400
2015-02,US.AK,948800
2015-02,US.AL,4865900
2015-02,US.AR,2346000
2015-02,US.AZ,8416900
2015-02,US.CA,51036525
2015-02,US.CO,8754975
2015-02,US.CT,4778450
2015-02,US.DC,1010400
2015-02,US.DE,992475
2015-02,US.FL,25646200
2015-02,US.GA,12826300
2015-02,US.HI,2496675
2015-02,US.IL,14142400
2015-02,US.IN,5617025
2015-02,US.KS,3648400
2015-02,US.KY,3035025
2015-02,US.LA,4339575
2015-02,US.MA,7871900
2015-02,US.MD,9065175
2015-02,US.MI,9145900
2015-02,US.MN,7188900
2015-02,US.MO,5677675
2015-02,US.MS,1894050
2015-02,US.MT,1260000
2015-02,US.NC,10804550
2015-02,US.NH,1371200
2015-02,US.NJ,13988700
2015-02,US.NM,2056275
2015-02,US.NV,5174750
2015-02,US.NY,27405450
2015-02,US.OH,11762425
2015-02,US.OK,3660550
2015-02,US.OR,4768000
2015-02,US.PA,12382475
2015-02,US.RI,1354325
2015-02,US.SC,4117575
2015-02,US.SD,631050
2015-02,US.TN,5886200
2015-02,US.TX,32753275
2015-02,US.UT,2934925
2015-02,US.VA,11140150
2015-02,US.VT,675775
2015-02,US.WA,9465050
2015-02,US.WI,5139925
2015-02,US.WV,1489225
2015-02,US.WY,941050
2015-03,US.AK,1079500
2015-03,US.AL,4648200
2015-03,US.AR,2188725
2015-03,US.AZ,8581875
2015-03,US.CA,55802625
2015-03,US.CO,8489025
2015-03,US.CT,6225925
2015-03,US.DC,795025
2015-03,US.DE,1301600
2015-03,US.FL,24805550
2015-03,US.GA,12327100
2015-03,US.HI,1992500
2015-03,US.IL,15947200
2015-03,US.IN,6545525
2015-03,US.KS,3364650
2015-03,US.KY,4161100
2015-03,US.LA,4621850
2015-03,US.MA,10310475
2015-03,US.MD,9669225
2015-03,US.MI,9975875
2015-03,US.MN,7410925
2015-03,US.MO,6120650
2015-03,US.MS,2044725
2015-03,US.MT,951875
2015-03,US.NC,11698375
2015-03,US.NH,1597525
2015-03,US.NJ,15129900
2015-03,US.NM,2094650
2015-03,US.NV,5086750
2015-03,US.NY,31481125
2015-03,US.OH,12487125
2015-03,US.OK,3804400
2015-03,US.OR,4613300
2015-03,US.PA,14848950
2015-03,US.RI,1751850
2015-03,US.SC,4382275
2015-03,US.SD,686750
2015-03,US.TN,6678125
2015-03,US.TX,31308350
2015-03,US.UT,2494225
2015-03,US.VA,11639375
2015-03,US.VT,1053475
2015-03,US.WA,9241650
2015-03,US.WI,5165725
2015-03,US.WV,2194250
2015-03,US.WY,1203400
2015-04,US.AK,1971850
2015-04,US.AL,7368750
2015-04,US.AR,3583800
2015-04,US.AZ,10461000
2015-04,US.CA,72208700
2015-04,US.CO,12829575
2015-04,US.CT,8673725
2015-04,US.DC,1515450
2015-04,US.DE,1830900
2015-04,US.FL,36766450
2015-04,US.GA,18183625
2015-04,US.HI,3361500
2015-04,US.IL,22179700
2015-04,US.IN,9465800
2015-04,US.KS,4194725
2015-04,US.KY,5143825
2015-04,US.LA,6325825
2015-04,US.MA,12352050
2015-04,US.MD,13985175
2015-04,US.MI,14298350
2015-04,US.MN,9421750
2015-04,US.MO,7993125
2015-04,US.MS,3156625
2015-04,US.MT,1184550
2015-04,US.NC,17159725
2015-04,US.NH,3139425
2015-04,US.NJ,21082875
2015-04,US.NM,2774600
2015-04,US.NV,7343925
2015-04,US.NY,42778625
2015-04,US.OH,17638200
2015-04,US.OK,5241325
2015-04,US.OR,5999425
2015-04,US.PA,20424600
2015-04,US.RI,2758400
2015-04,US.SC,6906225
2015-04,US.SD,1045050
2015-04,US.TN,9018200
2015-04,US.TX,45345750
2015-04,US.UT,3574425
2015-04,US.VA,16054100
2015-04,US.VT,1022275
2015-04,US.WA,10976775
2015-04,US.WI,6403325
2015-04,US.WV,2776975
2015-04,US.WY,1480025
2015-05,US.AK,1531025
2015-05,US.AL,5743175
2015-05,US.AR,2867675
2015-05,US.AZ,10449200
2015-05,US.CA,65806075
2015-05,US.CO,11415375
2015-05,US.CT,7096250
2015-05,US.DC,1364325
2015-05,US.DE,1233275
2015-05,US.FL,33481075
2015-05,US.GA,16023950
2015-05,US.HI,2392450
2015-05,US.IL,19604425
2015-05,US.IN,9367825
2015-05,US.KS,4202000
2015-05,US.KY,4514875
2015-05,US.LA,5907500
2015-05,US.MA,11656800
2015-05,US.MD,12235850
2015-05,US.MI,11462075
2015-05,US.MN,8653800
2015-05,US.MO,7015000
2015-05,US.MS,3264850
2015-05,US.MT,1349800
2015-05,US.NC,13939025
2015-05,US.NH,2174475
2015-05,US.NJ,18683850
2015-05,US.NM,2615200
2015-05,US.NV,6552450
2015-05,US.NY,37248975
2015-05,US.OH,16941975
2015-05,US.OK,4504650
2015-05,US.OR,4943675
2015-05,US.PA,16990400
2015-05,US.RI,1875525
2015-05,US.SC,6019500
2015-05,US.SD,888500
2015-05,US.TN,8170800
2015-05,US.TX,40472875
2015-05,US.UT,3601125
2015-05,US.VA,15678850
2015-05,US.VT,1166225
2015-05,US.WA,11511050
2015-05,US.WI,5883500
2015-05,US.WV,3633625
2015-05,US.WY,1054575
2015-06,US.AK,952950
2015-06,US.AL,5486050
2015-06,US.AR,3159600
2015-06,US.AZ,8877525
2015-06,US.CA,57698275
2015-06,US.CO,8782425
2015-06,US.CT,6605550
2015-06,US.DC,936275
2015-06,US.DE,1190850
2015-06,US.FL,28881650
2015-06,US.GA,14503850
2015-06,US.HI,1774075
2015-06,US.IL,18287475
2015-06,US.IN,6969450
2015-06,US.KS,3693275
2015-06,US.KY,4014900
2015-06,US.LA,6036300
2015-06,US.MA,11206425
2015-06,US.MD,10363425
2015-06,US.MI,11426600
2015-06,US.MN,7302475
2015-06,US.MO,7193925
2015-06,US.MS,2897975
2015-06,US.MT,1154750
2015-06,US.NC,12285800
2015-06,US.NH,2211225
2015-06,US.NJ,16834775
2015-06,US.NM,2088925
2015-06,US.NV,5699200
2015-06,US.NY,34111575
2015-06,US.OH,14417850
2015-06,US.OK,4267425
2015-06,US.OR,4842225
2015-06,US.PA,15709775
2015-06,US.RI,1896925
2015-06,US.SC,5450000
2015-06,US.SD,768300
2015-06,US.TN,6484325
2015-06,US.TX,37540525
2015-06,US.UT,2833450
2015-06,US.VA,13685800
2015-06,US.VT,911150
2015-06,US.WA,9598350
2015-06,US.WI,5733300
2015-06,US.WV,2218625
2015-06,US.WY,791600
2015-07,US.AK,1727325
2015-07,US.AL,9515325
2015-07,US.AR,5189275
2015-07,US.AZ,15123750
2015-07,US.CA,96896425
2015-07,US.CO,14625775
2015-07,US.CT,11126925
2015-07,US.DC,1772275
2015-07,US.DE,2250750
2015-07,US.FL,46700700
2015-07,US.GA,24524650
2015-07,US.HI,2827275
2015-07,US.IL,29199275
2015-07,US.IN,11285575
2015-07,US.KS,6365675
2015-07,US.KY,6589300
2015-07,US.LA,9130100
2015-07,US.MA,15948700
2015-07,US.MD,17962425
2015-07,US.MI,18443675
2015-07,US.MN,12463975
2015-07,US.MO,11051800
2015-07,US.MS,4423450
2015-07,US.MT,1522850
2015-07,US.NC,19591700
2015-07,US.ND,97200
2015-07,US.NE,980125
2015-07,US.NH,3965825
2015-07,US.NJ,25763225
2015-07,US.NM,3714650
2015-07,US.NV,8920800
2015-07,US.NY,54901025
2015-07,US.OH,24299375
2015-07,US.OK,6199850
2015-07,US.OR,7506925
2015-07,US.PA,25349525
2015-07,US.RI,2676425
2015-07,US.SC,8039075
2015-07,US.SD,1387925
2015-07,US.TN,11805050
2015-07,US.TX,60007875
2015-07,US.UT,4379775
2015-07,US.VA,20154450
2015-07,US.VT,1568650
2015-07,US.WA,14686475
2015-07,US.WI,8935700
2015-07,US.WV,3325300
2015-07,US.WY,1314425
2015-08,US.AK,1226100
2015-08,US.AL,6780150
2015-08,US.AR,4154850
2015-08,US.AZ,13631425
2015-08,US.CA,78593900
2015-08,US.CO,11717725
2015-08,US.CT,9532550
2015-08,US.DC,1215925
2015-08,US.DE,1629400
2015-08,US.FL,35464250
2015-08,US.GA,18328000
2015-08,US.HI,2538600
2015-08,US.IL,24521450
2015-08,US.IN,9084675
2015-08,US.KS,4802700
2015-08,US.KY,5402425
2015-08,US.LA,6905525
2015-08,US.MA,13510575
2015-08,US.MD,13922750
2015-08,US.MI,14430800
2015-08,US.MN,9020650
2015-08,US.MO,7810175
2015-08,US.MS,3089175
2015-08,US.MT,1464300
2015-08,US.NC,15243800
2015-08,US.ND,443400
2015-08,US.NE,3725625
2015-08,US.NH,2498400
2015-08,US.NJ,21133575
2015-08,US.NM,3092575
2015-08,US.NV,7628725
2015-08,US.NY,44320150
2015-08,US.OH,17751300
2015-08,US.OK,5280175
2015-08,US.OR,6013775
2015-08,US.PA,18537675
2015-08,US.RI,2804575
2015-08,US.SC,6619750
2015-08,US.SD,818175
2015-08,US.TN,8178900
2015-08,US.TX,50000875
2015-08,US.UT,3542775
2015-08,US.VA,16777550
2015-08,US.VT,1034250
2015-08,US.WA,10823250
2015-08,US.WI,6527275
2015-08,US.WV,2833850
2015-08,US.WY,922925
2015-09,US.AK,845175
2015-09,US.AL,5425625
2015-09,US.AR,3575175
2015-09,US.AZ,9219300
2015-09,US.CA,62653275
2015-09,US.CO,10442925
2015-09,US.CT,8068300
2015-09,US.DC,1135675
2015-09,US.DE,1425200
2015-09,US.FL,29209450
2015-09,US.GA,15335375
2015-09,US.HI,2753350
2015-09,US.IL,18238725
2015-09,US.IN,6973750
2015-09,US.KS,3567750
2015-09,US.KY,3854425
2015-09,US.LA,5714475
2015-09,US.MA,11826050
2015-09,US.MD,10322400
2015-09,US.ME,451800
2015-09,US.MI,11390700
2015-09,US.MN,7870700
2015-09,US.MO,6589550
2015-09,US.MS,2919300
2015-09,US.MT,1161625
2015-09,US.NC,11863875
2015-09,US.ND,616125
2015-09,US.NE,2894700
2015-09,US.NH,2091000
2015-09,US.NJ,18312025
2015-09,US.NM,2945525
2015-09,US.NV,5963125
2015-09,US.NY,37311500
2015-09,US.OH,15133275
2015-09,US.OK,4342150
2015-09,US.OR,4597725
2015-09,US.PA,15380950
2015-09,US.RI,2061750
2015-09,US.SC,5587175
2015-09,US.SD,674275
2015-09,US.TN,6790050
2015-09,US.TX,38008350
2015-09,US.UT,2499350
2015-09,US.VA,13376550
2015-09,US.VT,969100
2015-09,US.WA,8831275
2015-09,US.WI,5565350
2015-09,US.WV,2209200
2015-09,US.WY,1252325
2015-10,US.AK,1360250
2015-10,US.AL,9402550
2015-10,US.AR,5935450
2015-10,US.AZ,16781975
2015-10,US.CA,101752600
2015-10,US.CO,15525750
2015-10,US.CT,11767500
2015-10,US.DC,1973450
2015-10,US.DE,2188325
2015-10,US.FL,46827650
2015-10,US.GA,24873725
2015-10,US.HI,3790550
2015-10,US.IL,31148800
2015-10,US.IN,12356475
2015-10,US.KS,6625600
2015-10,US.KY,6979075
2015-10,US.LA,8155425
2015-10,US.MA,15615000
2015-10,US.MD,18611925
2015-10,US.ME,1463175
2015-10,US.MI,19504400
2015-10,US.MN,13664875
2015-10,US.MO,11950600
2015-10,US.MS,4832450
2015-10,US.MT,1920275
2015-10,US.NC,19751800
2015-10,US.ND,2733150
2015-10,US.NE,3757575
2015-10,US.NH,3265625
2015-10,US.NJ,27256725
2015-10,US.NM,4057300
2015-10,US.NV,9597150
2015-10,US.NY,60263825
2015-10,US.OH,23578450
2015-10,US.OK,7269650
2015-10,US.OR,7548350
2015-10,US.PA,25953825
2015-10,US.RI,2613900
2015-10,US.SC,8521875
2015-10,US.SD,1293175
2015-10,US.TN,11734400
2015-10,US.TX,66469650
2015-10,US.UT,5420825
2015-10,US.VA,21577200
2015-10,US.VT,1283275
2015-10,US.WA,15311525
2015-10,US.WI,10126800
2015-10,US.WV,2263725
2015-10,US.WY,1563775
2015-11,US.AK,1624275
2015-11,US.AL,7403275
2015-11,US.AR,4167125
2015-11,US.AZ,12823300
2015-11,US.CA,77443800
2015-11,US.CO,11139975
2015-11,US.CT,8244075
2015-11,US.DC,1267725
2015-11,US.DE,1346375
2015-11,US.FL,37152750
2015-11,US.GA,19382675
2015-11,US.HI,2560375
2015-11,US.IL,23645950
2015-11,US.IN,9051150
2015-11,US.KS,5231875
2015-11,US.KY,4768125
2015-11,US.LA,6156300
2015-11,US.MA,14167225
2015-11,US.MD,14555625
2015-11,US.ME,3138375
2015-11,US.MI,15001950
2015-11,US.MN,10579925
2015-11,US.MO,10018250
2015-11,US.MS,3440025
2015-11,US.MT,1345500
2015-11,US.NC,16030375
2015-11,US.ND,1703500
2015-11,US.NE,2853125
2015-11,US.NH,3018200
2015-11,US.NJ,21452750
2015-11,US.NM,3140675
2015-11,US.NV,6475100
2015-11,US.NY,45055000
2015-11,US.OH,18615925
2015-11,US.OK,5213075
2015-11,US.OR,5817650
2015-11,US.PA,18986200
2015-11,US.RI,2158700
2015-11,US.SC,6760425
2015-11,US.SD,1192575
2015-11,US.TN,9686050
2015-11,US.TX,50353325
2015-11,US.UT,3905525
2015-11,US.VA,16646025
2015-11,US.VT,1185325
2015-11,US.WA,11542300
2015-11,US.WI,7100225
2015-11,US.WV,1799200
2015-11,US.WY,900075
2015-12,US.AK,1501000
2015-12,US.AL,7647700
2015-12,US.AR,4753700
2015-12,US.AZ,15277350
2015-12,US.CA,93603325
2015-12,US.CO,13583925
2015-12,US.CT,10233850
2015-12,US.DC,1705750
2015-12,US.DE,1786175
2015-12,US.FL,46171450
2015-12,US.GA,23689500
2015-12,US.HI,3291925
2015-12,US.IL,26084475
2015-12,US.IN,10537900
2015-12,US.KS,5663725
2015-12,US.KY,6296125
2015-12,US.LA,7748300
2015-12,US.MA,15787500
2015-12,US.MD,16581650
2015-12,US.ME,3039425
2015-12,US.MI,16536025
2015-12,US.MN,11347175
2015-12,US.MO,10027775
2015-12,US.MS,3327725
2015-12,US.MT,1755150
2015-12,US.NC,18491325
2015-12,US.ND,1853925
2015-12,US.NE,2816500
2015-12,US.NH,3377975
2015-12,US.NJ,26159675
2015-12,US.NM,3782850
2015-12,US.NV,8085950
2015-12,US.NY,53719650
2015-12,US.OH,21517750
2015-12,US.OK,6037575
2015-12,US.OR,6817050
2015-12,US.PA,22969425
2015-12,US.RI,2928600
2015-12,US.SC,8364475
2015-12,US.SD,1294050
2015-12,US.TN,10723125
2015-12,US.TX,58423800
2015-12,US.UT,4036675
2015-12,US.VA,21881450
2015-12,US.VT,1238175
2015-12,US.WA,13521625
2015-12,US.WI,8350025
2015-12,US.WV,2475500
2015-12,US.WY,1064800
2016-01,US.AK,1795925
2016-01,US.AL,6031875
2016-01,US.AR,3264225
2016-01,US.AZ,11786550
2016-01,US.CA,73938700
2016-01,US.CO,10059550
2016-01,US.CT,8107075
2016-01,US.DC,1182125
2016-01,US.DE,1229225
2016-01,US.FL,35124825
2016-01,US.GA,17024200
2016-01,US.HI,2805675
2016-01,US.IL,22491825
2016-01,US.IN,8288125
2016-01,US.KS,4695125
2016-01,US.KY,4750150
2016-01,US.LA,5602500
2016-01,US.MA,12642775
2016-01,US.MD,11381275
2016-01,US.ME,2056550
2016-01,US.MI,12549875
2016-01,US.MN,8487925
2016-01,US.MO,8975575
2016-01,US.MS,3777175
2016-01,US.MT,1297575
2016-01,US.NC,14046775
2016-01,US.ND,1245075
2016-01,US.NE,2235825
2016-01,US.NH,2786525
2016-01,US.NJ,18993700
2016-01,US.NM,3156050
2016-01,US.NV,6989650
2016-01,US.NY,41007300
2016-01,US.OH,16380500
2016-01,US.OK,4949925
2016-01,US.OR,5921475
2016-01,US.PA,15296900
2016-01,US.RI,2158825
2016-01,US.SC,7242625
2016-01,US.SD,966350
2016-01,US.TN,8233525
2016-01,US.TX,48781000
2016-01,US.UT,3171500
2016-01,US.VA,13531650
2016-01,US.VT,1378725
2016-01,US.WA,11017900
2016-01,US.WI,6979300
2016-01,US.WV,1575400
2016-01,US.WY,1010500
2016-02,US.AK,1676250
2016-02,US.AL,7325650
2016-02,US.AR,4340100
2016-02,US.AZ,13916200
2016-02,US.CA,90796675
2016-02,US.CO,12517375
2016-02,US.CT,9256550
2016-02,US.DC,1442250
2016-02,US.DE,1656375
2016-02,US.FL,40931100
2016-02,US.GA,21098150
2016-02,US.HI,3038250
2016-02,US.ID,380500
2016-02,US.IL,24695600
2016-02,US.IN,10240300
2016-02,US.KS,5194550
2016-02,US.KY,5453775
2016-02,US.LA,7186225
2016-02,US.MA,13916625
2016-02,US.MD,14198475
2016-02,US.ME,2529900
2016-02,US.MI,14520525
2016-02,US.MN,10238575
2016-02,US.MO,9341175
2016-02,US.MS,3878550
2016-02,US.MT,1578900
2016-02,US.NC,18732900
2016-02,US.ND,1645050
2016-02,US.NE,2513925
2016-02,US.NH,2974550
2016-02,US.NJ,24985775
2016-02,US.NM,3553375
2016-02,US.NV,8837900
2016-02,US.NY,46973700
2016-02,US.OH,19923925
2016-02,US.OK,6158675
2016-02,US.OR,6843750
2016-02,US.PA,20085325
2016-02,US.RI,2231100
2016-02,US.SC,7347450
2016-02,US.SD,1461900
2016-02,US.TN,10895200
2016-02,US.TX,53738850
2016-02,US.UT,4536575
2016-02,US.VA,19508475
2016-02,US.VT,1295125
2016-02,US.WA,12774975
2016-02,US.WI,7856100
2016-02,US.WV,1723000
2016-02,US.WY,1500050
2016-03,US.AK,2827375
2016-03,US.AL,10663625
2016-03,US.AR,7057775
2016-03,US.AZ,21576575
2016-03,US.CA,126477500
2016-03,US.CO,19153325
2016-03,US.CT,14842075
2016-03,US.DC,2287100
2016-03,US.DE,2833900
2016-03,US.FL,62304000
2016-03,US.GA,29009025
2016-03,US.HI,4715125
2016-03,US.ID,4631050
2016-03,US.IL,39500625
